batch_id,Class,Left,Right,x,y,logL/R
16,8,3976.6436,5593.455,51,189,-0.34115902
16,1,2296.6785,3006.408,102,63,-0.26928204
16,6,4286.5566,3588.0278,153,126,0.17788105
16,1,2724.349,3268.7844,102,63,-0.18218863
16,6,2423.7454,3218.2432,153,126,-0.2835216
16,5,2954.5295,4336.361,102,126,-0.38369605
16,1,1672.3687,2194.949,102,63,-0.27191782
16,8,5657.451,6248.318,51,189,-0.09933884
16,3,2363.7295,3212.4587,204,63,-0.30679592
16,4,3520.7883,4030.6943,51,126,-0.13525371
16,0,5180.7646,6763.338,51,63,-0.2665639
16,5,3001.8237,3133.3767,102,126,-0.042891257
17,5,4756.8984,5790.7686,102,126,-0.19666912
17,8,3601.49,5570.553,51,189,-0.43614668
17,3,3226.7766,4830.5645,204,63,-0.40347964
17,6,3493.906,3966.349,153,126,-0.12682575
17,2,5566.1494,6588.961,153,63,-0.16869213
17,3,3813.8193,5356.7764,204,63,-0.33973128
17,9,2719.4395,4949.1216,102,189,-0.59878427
17,2,4370.6704,5398.823,153,63,-0.21126461
17,1,2115.5374,4515.2275,102,63,-0.75814676
17,1,2149.0703,3008.8,102,63,-0.336506
17,5,5631.7725,7344.2866,102,126,-0.26549843
17,2,3630.8823,5956.7646,153,63,-0.4950518
17,1,1561.5765,5080.702,102,63,-1.1797535
17,3,4680.49,5802.643,204,63,-0.21491066
17,2,2459.0862,1905.5021,153,63,0.25504428
17,8,4591.0513,5227.0317,51,189,-0.12973455
17,7,2335.8667,3059.9568,204,126,-0.27001777
17,3,3461.9644,5135.604,204,63,-0.3943613
17,7,2604.6548,4468.3374,204,126,-0.53971624
17,2,4223.1763,5440.353,153,63,-0.25325644
17,4,3410.7688,4570.675,51,126,-0.29272318
17,6,4733.4746,6670.1294,153,126,-0.34297973
17,9,1997.2432,4231.3374,102,189,-0.7507503
17,7,2846.7847,3582.5488,204,126,-0.22988431
17,2,4038.5767,5161.153,153,63,-0.24526764
17,4,4396.098,3889.4353,51,126,0.122453384
17,2,6337.193,7562.7305,153,63,-0.17679636
17,8,3954.6667,5632.7686,51,189,-0.35370475
17,1,731.953,4226.82,102,63,-1.7534889
17,1,2072.1333,3265.859,102,63,-0.45494416
17,3,1774.451,3369.816,204,63,-0.641367
17,8,3703.8745,3595.1606,51,189,0.0297908
18,4,2007.0549,3448.3174,51,126,-0.5412179
18,0,6122.5923,6365.522,51,63,-0.03891066
18,6,3498.765,3448.5137,153,126,0.014466755
18,5,3216.5845,2854.3374,102,126,0.1194803
18,9,2285.6235,4631.875,102,189,-0.7063229
18,3,3464.4038,5570.6396,204,63,-0.47496933
18,0,4817.624,5285.6514,51,63,-0.09271498
18,9,2789.247,3711.1726,102,189,-0.2855762
18,2,1889.047,3221.667,153,63,-0.5338265
18,4,3020.9019,3113.3765,51,126,-0.030152414
18,7,2050.0903,2532.4275,204,126,-0.2112945
18,1,2424.9138,2788.902,102,63,-0.13985205
18,2,2081.7256,3369.6,153,63,-0.48159686
18,9,3210.6235,4766.9766,102,189,-0.3952471
18,4,2153.2747,3574.1177,51,126,-0.50672853
18,2,5885.3374,6513.0234,153,63,-0.10133969
18,6,2717.5137,3011.541,153,126,-0.102734566
18,1,2058.6667,3182.255,102,63,-0.4355315
18,8,3605.8394,4997.8354,51,189,-0.32645035
18,9,2761.4746,3700.3806,102,189,-0.29267085
18,0,6027.945,6232.808,51,63,-0.033420872
18,6,4487.5063,5734.5767,153,126,-0.24521676
18,6,4946.067,5370.7686,153,126,-0.08237834
18,7,3289.0942,3794.3647,204,126,-0.14290477
18,9,1906.6431,3252.0786,102,189,-0.5339502
18,9,2609.8667,3479.0393,102,189,-0.28745702
18,8,3536.8472,4797.9883,51,189,-0.30496103
18,0,4891.5767,6175.0903,51,63,-0.23300885
18,1,681.1804,1790.8942,102,63,-0.9666431
18,4,3341.0002,3166.6433,51,126,0.053598117
18,4,4284.3457,6414.624,51,126,-0.40361258
18,6,3787.91,5536.2905,153,126,-0.37951034
19,7,2995.5686,4862.7295,204,126,-0.48446584
19,1,2431.5688,3524.745,102,63,-0.37127146
19,5,3337.7961,4323.847,102,126,-0.2588348
19,7,2444.0393,3210.7886,204,126,-0.27286446
19,0,4670.9062,5091.141,51,63,-0.086148866
19,3,3537.455,4937.6084,204,63,-0.33347356
19,5,3762.4238,4228.204,102,126,-0.11671393
19,8,4154.961,4315.3965,51,189,-0.037886206
19,4,4471.1177,6099.808,51,126,-0.31061888
19,7,3535.5845,4004.5608,204,126,-0.12455528
19,1,1164.6705,2821.804,102,63,-0.8849382
19,2,3028.5137,4780.565,153,63,-0.45648676
19,5,6291.0474,8076.612,102,126,-0.24984488
19,9,2518.408,3950.086,102,189,-0.45011044
19,5,5197.549,6861.098,102,126,-0.27768037
19,6,5055.2393,5895.098,153,126,-0.15369599
19,7,2748.0159,4145.753,204,126,-0.41120526
19,5,3930.1099,4785.7256,102,126,-0.19697028
19,9,4851.286,6702.6,102,189,-0.3232517
19,8,3071.6,3816.961,51,189,-0.21725595
19,8,2796.3843,3500.3726,51,189,-0.22454217
19,3,3826.9177,6181.5723,204,63,-0.47951296
19,6,1667.6235,2768.1729,153,126,-0.5067879
19,9,3346.6313,3756.8982,102,189,-0.115639426
19,7,3237.2551,5493.3335,204,126,-0.5288095
19,0,5173.632,6255.345,51,63,-0.1898614
19,7,1490.7334,2731.937,204,126,-0.6057427
19,5,4526.102,5877.1416,102,126,-0.26120943
19,7,1708.9646,2982.8547,204,126,-0.5569931
19,1,2136.1177,2642.4941,102,63,-0.2127332
19,1,727.1098,3387.608,102,63,-1.5388018
19,0,5012.063,6467.251,51,63,-0.2549035
20,7,2815.8315,5399.91,204,126,-0.65112466
20,9,3310.6082,4015.8157,102,189,-0.1931086
20,2,4779.922,6710.5728,153,63,-0.33926013
20,3,4321.2197,6885.0234,204,63,-0.46581084
20,7,2873.9805,2610.8157,204,126,0.09603527
20,3,4166.5215,6787.7256,204,63,-0.4880344
20,2,2631.1765,3471.8708,153,63,-0.2772625
20,4,2709.659,2214.8706,51,126,0.2016288
20,1,1401.6274,2403.4353,102,63,-0.5392651
20,6,4222.812,5804.298,153,126,-0.3180974
20,2,2831.2314,4054.3296,153,63,-0.3590736
20,7,3273.9688,4762.3213,204,126,-0.3747323
20,5,2442.765,5225.859,102,126,-0.76048857
20,5,2563.5767,3895.8586,102,126,-0.41851068
20,7,2465.608,4651.3647,204,126,-0.63472223
20,4,4050.455,4076.2473,51,126,-0.0063475533
20,0,5262.8115,7352.5806,51,63,-0.33438596
20,2,4346.2393,5050.09,153,63,-0.15009513
20,6,4380.3647,4930.204,153,126,-0.118248366
20,3,4068.1528,5271.8906,204,63,-0.2592
20,6,2614.2002,2690.859,153,126,-0.028902251
20,4,3220.055,3405.6274,51,126,-0.056030784
20,0,4125.3486,4711.361,51,63,-0.13282627
20,4,3662.4236,3398.8354,51,126,0.074692205
20,2,3628.22,5306.961,153,63,-0.38027716
20,6,6173.675,6645.6904,153,126,-0.073674366
20,0,3929.6748,4501.7847,51,63,-0.13591726
20,0,4466.09,5784.483,51,63,-0.2586657
20,0,4870.8438,5510.549,51,63,-0.12339707
20,0,5192.3413,7348.913,51,63,-0.3473677
20,3,5799.196,7375.4985,204,63,-0.24044424
20,1,2964.443,4187.169,102,63,-0.3453357
21,6,4476.682,5757.5723,153,126,-0.25163373
21,2,4235.3765,6248.408,153,63,-0.38885456
21,2,1885.9922,2788.3647,153,63,-0.39100122
21,3,3718.6943,6401.757,204,63,-0.54319984
21,1,1210.1334,3240.5767,102,63,-0.9850207
21,4,4404.9683,5527.835,51,126,-0.22706321
21,1,575.45886,3954.4275,102,63,-1.9274234
21,5,4333.2393,5203.329,102,126,-0.18298326
21,4,3019.0747,3822.153,51,126,-0.23586348
21,6,5128.157,6978.886,153,126,-0.30814293
21,4,1552.4392,2651.5728,51,126,-0.5353255
21,7,4164.9023,5158.655,204,126,-0.21398304
21,2,4386.608,6091.0547,153,63,-0.32826498
21,8,4411.3257,4603.004,51,189,-0.042533886
21,7,1593.4431,3650.0042,204,126,-0.82883114
21,9,3330.7139,5584.8433,102,189,-0.5168697
21,2,2740.7256,4627.071,153,63,-0.52370125
21,0,5253.1255,7289.867,51,63,-0.32766214
21,5,3424.396,4267.792,102,126,-0.22017153
21,1,2661.153,4482.4004,102,63,-0.5213992
21,4,3469.349,4856.71,51,126,-0.33639428
21,2,3657.5725,5675.09,153,63,-0.4392867
21,8,2573.6,4631.2275,51,189,-0.5875162
21,3,3110.2197,6095.624,204,63,-0.6728778
21,2,2846.1138,3077.7568,153,63,-0.07824658
21,4,4390.0273,5299.204,51,126,-0.18822122
21,1,2612.816,3119.1257,102,63,-0.17712419
21,5,4450.593,5691.0786,102,126,-0.2458625
21,4,3124.4275,2936.3848,51,126,0.062071923
21,6,5002.204,6964.0986,153,126,-0.33088955
21,0,5099.1455,5365.392,51,63,-0.05089648
21,7,4035.6943,4865.828,204,126,-0.18705855
22,9,4481.051,5854.4165,102,189,-0.26733872
22,8,3919.7063,5378.2197,51,189,-0.3163407
22,4,2920.6157,4712.3374,51,126,-0.47838965
22,9,3368.6157,4761.9023,102,189,-0.34614533
22,8,2546.5293,4222.4355,51,189,-0.50568074
22,0,5292.0312,6190.933,51,63,-0.15688366
22,1,1230.8942,3283.4395,102,63,-0.9811506
22,1,2996.1804,3241.4434,102,63,-0.078680456
22,0,6342.459,7009.741,51,63,-0.100034244
22,2,5536.498,7878.494,153,63,-0.35277465
22,2,2709.6235,4993.216,153,63,-0.6112704
22,3,3735.9138,6724.1494,204,63,-0.587713
22,2,4532.3374,7245.043,153,63,-0.46907976
22,4,5151.149,5724.3057,51,126,-0.10550149
22,4,2242.8354,3233.859,51,126,-0.36593524
22,5,5616.7764,7701.702,102,126,-0.31568348
22,8,1401.6628,4977.914,51,189,-1.2673517
22,6,4904.1763,6594.8237,153,126,-0.2961979
22,5,4522.745,5332.2354,102,126,-0.16465138
22,7,4148.5767,5031.6943,204,126,-0.19299148
22,7,2868.3254,6693.71,204,126,-0.8474399
22,8,5034.216,4903.8867,51,189,0.026229614
22,8,2862.1255,4350.4316,51,189,-0.41871053
22,9,2959.9648,5323.169,102,189,-0.58689135
22,7,1793.7217,2845.7178,204,126,-0.46152273
22,4,4544.675,5828.851,51,126,-0.24886373
22,7,3030.4941,5424.8784,204,126,-0.5822697
22,3,3327.9805,6072.9727,204,63,-0.6014825
22,2,4742.7334,5924.588,153,63,-0.22249748
22,0,5598.7964,6455.561,51,63,-0.1423903
22,8,5333.204,6839.498,51,189,-0.24876215
22,6,4185.7725,5845.1997,153,126,-0.3339295
23,8,2275.9492,3156.2666,51,189,-0.3269927
23,6,4837.9297,6924.2744,153,126,-0.35854644
23,1,685.3529,2419.7727,102,63,-1.261495
23,6,4895.134,6705.2593,153,126,-0.31465054
23,8,3344.6353,4220.5254,51,189,-0.23260202
23,9,3146.7847,5111.6826,102,189,-0.48514745
23,4,2774.0903,3858.5764,51,126,-0.32997543
23,0,6588.6357,7969.863,51,63,-0.19032094
23,9,1738.2314,3817.086,102,189,-0.7866191
23,0,6271.765,7445.5337,51,63,-0.17155649
23,4,2158.6155,3582.1763,51,126,-0.50650346
23,1,2094.004,3260.463,102,63,-0.4427912
23,5,3772.4548,4868.639,102,126,-0.2550885
23,4,4306.3765,4926.549,51,126,-0.13454191
23,7,1870.0784,4354.31,204,126,-0.8451858
23,5,4671.706,6407.157,102,126,-0.31589136
23,3,4481.1646,6043.9023,204,63,-0.29916692
23,7,4150.6826,4670.639,204,126,-0.11802311
23,4,1434.9099,1971.9452,51,126,-0.31791842
23,9,4541.9453,5269.906,102,189,-0.14865707
23,8,8056.823,11458.267,51,189,-0.3521921
23,5,4979.208,6253.4824,102,126,-0.22786762
23,8,5055.8394,6148.5454,51,189,-0.19567163
23,6,4551.325,6960.204,153,126,-0.42479032
23,3,2809.5178,4472.702,204,63,-0.46497983
23,8,4421.643,5366.396,51,189,-0.19364515
23,6,2617.1335,3154.024,153,126,-0.18659943
23,9,4451.216,7364.659,102,189,-0.50351554
23,9,4341.5684,5621.8867,102,189,-0.25843167
23,1,2891.2002,3810.5688,102,63,-0.2761068
23,8,4627.9175,6989.918,51,189,-0.4123619
23,3,3773.0825,5484.7607,204,63,-0.3740811
24,5,3255.3179,3935.0432,102,126,-0.18963197
24,8,6443.953,6109.5728,51,189,0.053285316
24,6,2089.9531,2644.1963,153,126,-0.23522553
24,5,4228.545,5405.2705,102,126,-0.24551652
24,9,6471.5767,7422.153,102,189,-0.1370494
24,7,2676.0903,4533.6313,204,126,-0.52716637
24,2,4559.3296,6514.3447,153,63,-0.35683104
24,5,2302.4944,3665.6118,102,126,-0.4650022
24,0,4752.816,6194.6587,51,63,-0.26495013
24,8,4586.114,6399.2466,51,189,-0.33314723
24,5,1486.7452,2012.314,102,126,-0.30269593
24,1,2747.1492,3261.0315,102,63,-0.17147985
24,1,1778.8745,2991.302,102,63,-0.5197279
24,0,6371.9297,7630.008,51,63,-0.18018654
24,9,2332.0195,3110.6982,102,189,-0.28811258
24,1,2768.0747,3378.4866,102,63,-0.19927579
24,8,2834.7217,4873.6396,51,189,-0.54189724
24,6,4101.655,5247.192,153,126,-0.24630253
24,7,1089.6079,3374.6746,204,126,-1.130481
24,0,5636.9414,6292.953,51,63,-0.11008882
24,9,2908.5532,4749.7295,102,189,-0.4904319
24,3,3236.1255,5970.608,204,63,-0.612472
24,0,5082.2983,5765.741,51,63,-0.1261701
24,8,4785.243,6301.357,51,189,-0.2752282
24,8,4649.5845,4978.663,51,189,-0.06838355
24,9,3454.9138,5617.7134,102,189,-0.48612717
24,6,4461.0195,6057.957,153,126,-0.30599526
24,7,3839.561,4188.553,204,126,-0.08699731
24,8,2264.6235,3505.2864,51,189,-0.43686366
24,4,4946.353,4831.565,51,126,0.023480106
24,7,2123.5488,4288.11,204,126,-0.70275736
24,5,4059.0864,5558.6743,102,126,-0.31440172
25,9,2898.3806,6227.216,102,189,-0.7647771
25,2,3685.902,4720.6396,153,63,-0.24742901
25,6,4198.4785,5222.0156,153,126,-0.21816126
25,7,3833.0784,4635.1807,204,126,-0.19000693
25,4,3501.859,5106.349,51,126,-0.37719077
25,5,3471.3257,5113.53,102,126,-0.38735333
25,9,3453.0864,6222.6353,102,189,-0.58892506
25,2,3033.9492,4565.302,153,63,-0.4086195
25,3,2004.0981,3147.5176,204,63,-0.45141995
25,1,2512.5256,3091.251,102,63,-0.20728737
25,6,4392.5454,6188.6904,153,126,-0.3428146
25,3,3420.5686,5675.561,204,63,-0.5063626
25,9,2332.1216,4563.698,102,189,-0.67135495
25,2,3982.7886,5563.965,153,63,-0.33432877
25,2,5670.1143,7690.0713,153,63,-0.30472076
25,5,3691.6238,6286.212,102,126,-0.5322923
25,6,3757.5334,4939.1055,153,126,-0.2734215
25,8,3888.239,6796.5254,51,189,-0.55845517
25,0,3840.255,4079.8472,51,63,-0.06052076
25,7,3317.6743,5315.9136,204,126,-0.47144088
25,7,2264.6196,4999.612,204,126,-0.79195344
25,1,3294.9648,4056.8237,102,63,-0.20800483
25,9,2026.9568,2551.3374,102,189,-0.23008214
25,8,4469.961,5119.2944,51,189,-0.13563694
25,7,1332.6705,3758.133,204,126,-1.0367374
25,0,5880.526,6817.3374,51,63,-0.14782281
25,9,5097.3335,5822.098,102,189,-0.13294315
25,9,3386.2197,4117.4824,102,189,-0.19552776
25,4,3786.5923,3905.5217,51,126,-0.030924879
25,6,4855.063,6345.2393,153,126,-0.26768276
25,2,4871.734,5172.1416,153,63,-0.059836913
25,8,5228.255,6729.518,51,189,-0.252426
26,5,2430.408,3888.973,102,126,-0.47008595
26,1,2900.5962,3367.5647,102,63,-0.14927351
26,4,2640.9922,4164.596,51,126,-0.45546463
26,1,2632.5686,3292.153,102,63,-0.22358173
26,5,3928.788,4114.9688,102,126,-0.04630026
26,5,4078.2744,5894.134,102,126,-0.36828357
26,1,806.1726,3368.5374,102,63,-1.429936
26,7,3826.6313,4356.1294,204,126,-0.12959903
26,3,4025.0786,5462.286,204,63,-0.30532295
26,6,5050.9727,5960.0,153,126,-0.16548966
26,4,3610.6433,4288.6865,51,126,-0.17209454
26,3,3276.4824,4706.2114,204,63,-0.36211282
26,2,3976.447,5643.035,153,63,-0.35003334
26,5,4593.4785,5939.4043,102,126,-0.2569712
26,6,4505.929,4953.314,153,126,-0.09466271
26,4,4238.2905,5370.271,51,126,-0.23671836
26,4,3163.898,5350.329,51,126,-0.52535325
26,0,6055.4,6935.392,51,63,-0.13568717
26,4,2678.4863,4315.1685,51,126,-0.47688454
26,4,4419.902,4973.604,51,126,-0.1180272
26,6,3435.0508,4543.694,153,126,-0.27970856
26,7,3298.757,4331.663,204,126,-0.27240577
26,2,2759.047,5174.035,153,63,-0.62876755
26,4,4565.247,5203.9414,51,126,-0.13094369
26,3,1929.8472,3947.4902,204,63,-0.7156392
26,3,3752.1372,6576.251,204,63,-0.56113917
26,8,2776.2827,3099.459,51,189,-0.1101147
26,0,6414.545,7648.2866,51,63,-0.17591359
26,0,5088.3296,6027.5024,51,63,-0.16938312
26,3,3603.1804,6269.2197,204,63,-0.55383503
26,2,4061.8745,6103.5254,153,63,-0.40722194
26,2,2685.0747,3610.8237,153,63,-0.2962274
27,9,1604.7019,2461.6355,102,189,-0.42788798
27,8,4849.243,5884.6196,51,189,-0.19351943
27,2,3785.3335,5063.9688,153,63,-0.29101652
27,3,3581.1372,6606.7485,204,63,-0.6124112
27,7,1775.7843,3043.6118,204,126,-0.53880274
27,0,3994.8706,5578.3687,51,63,-0.33388522
27,1,1698.5725,4038.933,102,63,-0.86619234
27,1,2347.7607,2965.2747,102,63,-0.2335077
27,0,7182.1924,7467.259,51,63,-0.0389233
27,2,5188.6943,6977.981,153,63,-0.2962775
27,3,4904.7764,8179.059,204,63,-0.5113676
27,3,5774.773,7344.3105,204,63,-0.24042703
27,8,1940.0393,4105.3765,51,189,-0.7495892
27,4,2999.8354,5429.698,51,126,-0.5933261
27,3,2326.063,3237.6196,204,63,-0.33066124
27,5,2633.945,3159.867,102,126,-0.18204717
27,7,3444.3726,4772.7764,204,126,-0.32618645
27,6,4361.8003,5810.714,153,126,-0.28681856
27,4,4056.8472,4408.184,51,126,-0.08305673
27,7,4119.8354,6184.937,204,126,-0.4063036
27,7,2007.251,3652.514,204,126,-0.59864956
27,8,5942.6035,6074.9253,51,189,-0.022022344
27,5,5070.1885,5832.4824,102,126,-0.14006472
27,9,4967.3374,6323.949,102,189,-0.24145995
27,7,2674.392,3768.1138,204,126,-0.34285247
27,0,4762.298,5293.6235,51,63,-0.1057727
27,3,3989.9883,6756.718,204,63,-0.5267489
27,1,2165.6196,3267.102,102,63,-0.41119683
27,6,1689.9413,3445.7961,153,126,-0.7124612
27,2,6223.6196,7129.7334,153,63,-0.13592218
27,4,5010.0195,5101.553,51,126,-0.018105224
27,3,6033.4707,8846.024,204,63,-0.3826457
28,4,5776.937,5980.53,51,126,-0.03463554
28,4,3107.3606,4127.4,51,126,-0.283874
28,7,2731.757,4597.541,204,126,-0.5205766
28,5,2854.8784,3397.9062,102,126,-0.17413022
28,9,1349.6393,2777.6746,102,189,-0.7217768
28,6,3776.1921,5061.902,153,126,-0.29302618
28,9,4016.0432,5014.8867,102,189,-0.22211373
28,0,4920.8154,5272.659,51,63,-0.069060564
28,7,2571.7532,5680.1763,204,126,-0.79239446
28,1,2294.694,3571.357,102,63,-0.4423461
28,4,3455.8118,4940.3374,51,126,-0.35737625
28,2,5430.698,8229.511,153,63,-0.41565883
28,7,2506.2708,4836.0117,204,126,-0.65729445
28,3,5380.953,8054.2866,204,63,-0.4033389
28,6,3615.1924,4495.6396,153,126,-0.21796288
28,7,4147.639,5027.5454,204,126,-0.19239257
28,5,2832.0864,3934.2197,102,126,-0.32869884
28,8,5892.5767,5402.7256,51,189,0.08678977
28,4,3301.2822,5187.584,51,126,-0.45195714
28,5,2366.3765,3512.4355,102,126,-0.3949498
28,5,5113.0635,7003.6865,102,126,-0.3146379
28,2,4707.8433,6618.529,153,63,-0.3406432
28,7,3975.3726,4411.816,204,126,-0.1041679
28,1,2584.1924,2940.9214,102,63,-0.12930988
28,1,2743.9688,4168.0586,102,63,-0.418045
28,5,3363.8743,4098.612,102,126,-0.19755495
28,6,1501.9019,2488.7295,153,126,-0.5050401
28,8,4999.9214,5845.628,51,189,-0.15627183
28,5,5042.381,5657.8555,102,126,-0.11516654
28,8,5618.0,6401.5723,51,189,-0.13056788
28,4,3618.3179,5700.8315,51,126,-0.45460284
28,0,4781.922,6790.918,51,63,-0.35074362
29,7,2728.4277,3863.1333,204,126,-0.34775308
29,9,3978.3765,4860.8823,102,189,-0.20034614
29,9,4470.184,5910.576,102,189,-0.2793137
29,2,4561.361,5505.106,153,63,-0.18805502
29,9,2856.0352,4060.1492,102,189,-0.3517854
29,7,2490.4707,3108.4905,204,126,-0.22166547
29,7,3521.5178,5528.3965,204,126,-0.4510057
29,8,3213.906,3398.9924,51,189,-0.055992015
29,7,1172.8823,4621.3726,204,126,-1.3712275
29,4,3497.8433,3218.2275,51,126,0.08331578
29,2,2818.565,4205.5566,153,63,-0.40017876
29,6,2477.1963,3418.961,153,126,-0.32220927
29,9,3056.6313,5060.3613,102,189,-0.50412446
29,1,1465.6666,2050.6118,102,63,-0.33582804
29,7,5318.9375,6929.1377,204,126,-0.26446182
29,0,3793.765,4576.6665,51,63,-0.187612
29,6,6344.353,7838.655,153,126,-0.21150208
29,4,2961.4941,3123.31,51,126,-0.05319946
29,2,5370.6553,7064.8164,153,63,-0.27417713
29,5,2554.149,2257.1135,102,126,0.12363227
29,7,3903.5022,5226.8003,204,126,-0.29192513
29,0,5663.757,6468.42,51,63,-0.13284443
29,7,4484.039,7152.3145,204,126,-0.46691182
29,1,2254.357,2884.8196,102,63,-0.24659759
29,0,4009.5527,4681.314,51,63,-0.15489912
29,3,3942.5688,5399.3604,204,63,-0.314448
29,7,4180.2314,5358.639,204,126,-0.24834342
29,6,2973.7727,3554.3096,153,126,-0.17832942
29,5,3767.7764,5145.655,102,126,-0.3116676
29,0,3647.063,5051.4746,51,63,-0.32575804
29,6,4811.6475,5191.353,153,126,-0.07595483
29,1,3641.2158,4547.7646,102,63,-0.2223182
30,5,4934.914,6155.102,102,126,-0.22094609
30,1,1934.6903,2241.306,102,63,-0.14711142
30,7,2490.2275,3740.9373,204,126,-0.40696207
30,8,3913.6274,5285.9023,51,189,-0.30057868
30,5,2749.2783,4598.365,102,126,-0.5143624
30,0,3770.9414,5156.3726,51,63,-0.31290868
30,3,3066.1729,3484.6392,204,63,-0.12793437
30,4,3814.7256,4520.165,51,126,-0.16967979
30,7,1291.7255,3948.1335,204,126,-1.117264
30,7,4271.459,5386.373,204,126,-0.23191682
30,5,3677.6982,4347.059,102,126,-0.16721244
30,7,2351.2627,3074.2627,204,126,-0.2681126
30,8,6523.5923,7522.9404,51,189,-0.14253189
30,6,3612.3687,4901.577,153,126,-0.30519336
30,9,3475.6235,6478.3843,102,189,-0.6226972
30,3,4901.338,6651.576,204,63,-0.30534565
30,8,3861.7964,4851.612,51,189,-0.22817855
30,6,3008.0825,4571.675,153,126,-0.4185768
30,1,1412.506,2092.8472,102,63,-0.39316002
30,0,4524.533,5567.353,51,63,-0.2074053
30,9,1987.0197,4807.302,102,189,-0.88350016
30,7,5131.549,6588.5415,204,126,-0.24992447
30,1,1958.5374,4031.404,102,63,-0.7219168
30,3,4041.647,5823.4,204,63,-0.36523196
30,0,4151.1606,4358.659,51,63,-0.04877652
30,5,2753.0903,3830.0747,102,126,-0.33016026
30,6,5651.5376,6261.3687,153,126,-0.10247111
30,4,4025.0903,4138.4707,51,126,-0.027778966
30,4,4316.8276,4737.0864,51,126,-0.092901506
30,2,5192.58,6439.655,153,63,-0.21524428
30,4,4549.267,5269.5293,51,126,-0.1469749
30,4,3579.5881,5456.655,51,126,-0.42158818
31,3,4066.118,5397.329,204,63,-0.28321552
31,1,1593.7842,2012.8352,102,63,-0.2334331
31,7,2791.5728,5771.7295,204,126,-0.7263666
31,7,4739.6943,5218.6353,204,126,-0.09626327
31,6,2961.4863,3876.5254,153,126,-0.26924795
31,0,4706.7607,5642.149,51,63,-0.18126506
31,3,2820.392,4608.8394,204,63,-0.49110016
31,6,3349.9646,5046.3057,153,126,-0.40970668
31,0,3486.4548,4436.3843,51,63,-0.24095424
31,7,4918.741,5379.6274,204,126,-0.089566454
31,1,77.20785,2696.0195,102,63,-3.5530305
31,1,1993.8982,2420.0352,102,63,-0.19369043
31,4,1125.4119,2966.851,51,126,-0.96935207
31,9,4274.0195,6355.106,102,189,-0.39670387
31,4,2167.5723,4258.6274,51,126,-0.6753391
31,3,3456.8271,5633.1846,204,63,-0.4883238
31,4,3317.7532,5141.569,51,126,-0.43807048
31,8,2586.1294,4535.2627,51,189,-0.5617207
31,2,5016.063,7212.5684,153,63,-0.36317977
31,2,4006.4512,5522.106,153,63,-0.32085347
31,1,1811.0273,2808.3176,102,63,-0.43869132
31,8,4178.039,3668.5376,51,189,0.1300489
31,7,2915.9883,5743.396,204,126,-0.67784184
31,0,3936.0435,4494.698,51,63,-0.13272253
31,8,3648.906,4801.8037,51,189,-0.27456424
31,1,1476.6746,1750.804,102,63,-0.17028242
31,0,4995.5415,6478.091,51,63,-0.25988004
31,7,4071.0747,5386.6904,204,126,-0.28002414
31,6,3739.4001,4243.4004,153,126,-0.12643974
31,3,3089.8,4028.8394,204,63,-0.26537198
31,7,1611.2786,2226.8667,204,126,-0.32356757
31,7,1757.3647,2477.9766,204,126,-0.34362692
32,5,2768.5332,3518.808,102,126,-0.23980464
32,8,3109.3335,3100.3137,51,189,0.002905079
32,8,3728.4587,5104.718,51,189,-0.31417027
32,9,2221.9373,2860.1846,102,189,-0.2525067
32,0,4607.1763,5343.5254,51,63,-0.14827049
32,0,3948.6667,4769.945,51,63,-0.18895672
32,4,6783.73,8546.428,51,126,-0.2309863
32,1,1147.1921,2006.949,102,63,-0.5592983
32,5,3131.2783,5611.682,102,126,-0.5834092
32,2,3848.5806,4747.9023,153,63,-0.20999853
32,2,2314.9727,3362.9297,153,63,-0.3734146
32,3,2717.9138,4770.4116,204,63,-0.56256795
32,9,3464.5254,4747.357,102,189,-0.31501237
32,4,2478.0315,2541.4944,51,126,-0.025287768
32,9,2978.4707,5002.243,102,189,-0.5184764
32,5,3517.6707,4057.0474,102,126,-0.14265645
32,0,6816.5845,6888.992,51,63,-0.01056625
32,6,3716.4863,5503.9526,153,126,-0.39268783
32,7,1590.6786,4699.322,204,126,-1.0832574
32,7,4429.1924,4948.565,204,126,-0.11088037
32,1,1373.0393,3521.655,102,63,-0.94190425
32,8,4063.9375,5449.5415,51,189,-0.29337916
32,0,3008.6433,2849.608,51,63,0.05430788
32,2,5365.804,6123.6475,153,63,-0.13211162
32,2,4975.3765,6789.738,153,63,-0.31091124
